scene_id,scene_id,tile_lat,tile_lon,source_csv
S2A_MSIL2A_20200303T062741_R077_T40QGL_20200926T050041,S2A_MSIL2A_20200303T062741_R077_T40QGL_20200926T050041,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200303T062741_R077_T40QGL_20200926T050041,S2A_MSIL2A_20200303T062741_R077_T40QGL_20200926T050041,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200313T062631_R077_T40QGL_20201009T030506,S2A_MSIL2A_20200313T062631_R077_T40QGL_20201009T030506,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200313T062631_R077_T40QGL_20201009T030506,S2A_MSIL2A_20200313T062631_R077_T40QGL_20201009T030506,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200328T062629_R077_T40QGL_20201027T122255,S2B_MSIL2A_20200328T062629_R077_T40QGL_20201027T122255,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200328T062629_R077_T40QGL_20201027T122255,S2B_MSIL2A_20200328T062629_R077_T40QGL_20201027T122255,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200402T062621_R077_T40QGL_20200924T160404,S2A_MSIL2A_20200402T062621_R077_T40QGL_20200924T160404,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200402T062621_R077_T40QGL_20200924T160404,S2A_MSIL2A_20200402T062621_R077_T40QGL_20200924T160404,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200507T062629_R077_T40QGL_20200920T220120,S2B_MSIL2A_20200507T062629_R077_T40QGL_20200920T220120,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200507T062629_R077_T40QGL_20200920T220120,S2B_MSIL2A_20200507T062629_R077_T40QGL_20200920T220120,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200512T062631_R077_T40QGL_20200917T210541,S2A_MSIL2A_20200512T062631_R077_T40QGL_20200917T210541,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200512T062631_R077_T40QGL_20200917T210541,S2A_MSIL2A_20200512T062631_R077_T40QGL_20200917T210541,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200522T062631_R077_T40QGL_20200910T130323,S2A_MSIL2A_20200522T062631_R077_T40QGL_20200910T130323,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200522T062631_R077_T40QGL_20200910T130323,S2A_MSIL2A_20200522T062631_R077_T40QGL_20200910T130323,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200527T062629_R077_T40QGL_20200911T043845,S2B_MSIL2A_20200527T062629_R077_T40QGL_20200911T043845,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200527T062629_R077_T40QGL_20200911T043845,S2B_MSIL2A_20200527T062629_R077_T40QGL_20200911T043845,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200606T062629_R077_T40QGL_20200909T170242,S2B_MSIL2A_20200606T062629_R077_T40QGL_20200909T170242,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200606T062629_R077_T40QGL_20200909T170242,S2B_MSIL2A_20200606T062629_R077_T40QGL_20200909T170242,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200611T062631_R077_T40QGL_20200909T170247,S2A_MSIL2A_20200611T062631_R077_T40QGL_20200909T170247,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200611T062631_R077_T40QGL_20200909T170247,S2A_MSIL2A_20200611T062631_R077_T40QGL_20200909T170247,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200701T062631_R077_T40QGL_20200824T190158,S2A_MSIL2A_20200701T062631_R077_T40QGL_20200824T190158,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200701T062631_R077_T40QGL_20200824T190158,S2A_MSIL2A_20200701T062631_R077_T40QGL_20200824T190158,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200721T062631_R077_T40QGL_20200816T230029,S2A_MSIL2A_20200721T062631_R077_T40QGL_20200816T230029,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200721T062631_R077_T40QGL_20200816T230029,S2A_MSIL2A_20200721T062631_R077_T40QGL_20200816T230029,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200805T062629_R077_T40QGL_20200815T032732,S2B_MSIL2A_20200805T062629_R077_T40QGL_20200815T032732,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200805T062629_R077_T40QGL_20200815T032732,S2B_MSIL2A_20200805T062629_R077_T40QGL_20200815T032732,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200830T062631_R077_T40QGL_20200907T182438,S2A_MSIL2A_20200830T062631_R077_T40QGL_20200907T182438,2.3342290240858468,51.88488815179957,
S2A_MSIL2A_20200830T062631_R077_T40QGL_20200907T182438,S2A_MSIL2A_20200830T062631_R077_T40QGL_20200907T182438,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200904T062629_R077_T40QGL_20200919T090132,S2B_MSIL2A_20200904T062629_R077_T40QGL_20200919T090132,2.3342290240858468,51.88488815179957,
S2B_MSIL2A_20200904T062629_R077_T40QGL_20200919T090132,S2B_MSIL2A_20200904T062629_R077_T40QGL_20200919T090132,2.3342290240858468,51.88488815179957,
