trajectory_id,lon,lat,timestamp
11379,59.46232221400635,22.597684523109173,1638513139024
11379,59.46160811562535,22.6021790828038,1638513151024
11379,59.45444092791769,22.608683110481223,1638599551024
11379,59.43492531359877,22.60393452673863,1638685951024
11379,59.435289799558234,22.603787837882866,1638772351024
11379,59.42887226695774,22.600377336195557,1638858751024
11379,59.42590970420085,22.59666959529297,1638945151024
11379,59.428057349645485,22.596383363624142,1639031551024
11379,59.417225406038085,22.593172859160195,1639117951024
11379,59.414484187567496,22.5961584886074,1639204351024
11379,59.408502916136314,22.606009532346498,1639290751024
11380,59.452972999999986,22.622075,1638081139024
11380,59.46122023434154,22.62735614466786,1638167539024
11380,59.46426164414527,22.637231714903063,1638253939024
11380,59.46371147211963,22.631567545881968,1638340339024
11380,59.47489464719041,22.640142922362696,1638426739024
11380,59.47414999297189,22.645402831128006,1638513139024
11380,59.46860297093508,22.635702350794947,1638513151024
11380,59.46830031273058,22.638485906176015,1638599551024
11380,59.47167948563106,22.640282380565402,1638685951024
11380,59.47324130201417,22.638147131157034,1638772351024
11380,59.48137515449744,22.64178939487484,1638858751024
11380,59.49280382610581,22.615524273360194,1638945151024
11380,59.49059111377068,22.621425661941526,1639031551024
11380,59.492404278295226,22.593169556924927,1639117951024
11380,59.49134961592105,22.588631162623482,1639204351024
11380,59.493843111526274,22.59180535264584,1639290751024
11381,59.452972999999986,22.622075,1638081139024
11381,59.46180908071125,22.625672252574464,1638167539024
11381,59.46775633795147,22.628773783689542,1638253939024
11381,59.46386868250346,22.637699302366663,1638340339024
11381,59.464986035729055,22.633088511876714,1638426739024
11381,59.4735666363338,22.631113157206332,1638513139024
11381,59.46368726185514,22.62292783675548,1638513151024
11381,59.45392552459754,22.62560408704106,1638599551024
11381,59.458723771335144,22.61917769076143,1638685951024
11381,59.46078018214399,22.620572908516674,1638772351024
11381,59.45928858940556,22.620022171604354,1638858751024
11381,59.45214915178042,22.61757659158261,1638945151024
11381,59.45008392294085,22.620563652047807,1639031551024
11381,59.456451850474224,22.610674711233447,1639117951024
11381,59.47449102508992,22.61374719314826,1639204351024
11381,59.471990197257185,22.6187647762649,1639290751024
11382,59.452972999999986,22.622075,1638081139024
11382,59.45696936282948,22.625926208283783,1638167539024
11382,59.456658502918685,22.61734968685934,1638253939024
11382,59.45789840668459,22.609191966019058,1638340339024
11382,59.45675342143326,22.616648444775034,1638426739024
11382,59.46304819190044,22.621095529632125,1638513139024
11382,59.464943802129454,22.618874046815087,1638513151024
11382,59.46236154679988,22.62313796359227,1638599551024
11382,59.45913186417209,22.62428532307709,1638685951024
11382,59.45578134828625,22.621536415578678,1638772351024
11382,59.45697074715136,22.617250131806358,1638858751024
11382,59.46207471542186,22.60810559382852,1638945151024
11382,59.45781189318623,22.603368910174957,1639031551024
11382,59.44136024634497,22.613993645500035,1639117951024
11382,59.43502240221733,22.61147889537396,1639204351024
11382,59.4337059318369,22.60672580805486,1639290751024
11383,59.452972999999986,22.622075,1638081139024
11383,59.46251762462532,22.619740722574807,1638167539024
11383,59.450994690820295,22.617911550534,1638253939024
11383,59.45439448602451,22.618116503394393,1638340339024
11383,59.46110581503396,22.63235113368455,1638426739024
11383,59.47329635950615,22.628629800309206,1638513139024
11383,59.46534739826865,22.623717677088685,1638513151024
11383,59.47700243081778,22.629607168220186,1638599551024
11383,59.48214760874632,22.603700916858223,1638685951024
11383,59.473321530573,22.600665524419615,1638772351024
11383,59.472641473708336,22.597447944601598,1638858751024
11383,59.47439097710321,22.60734290006118,1638945151024
11383,59.48301002785519,22.597319866481346,1639031551024
11383,59.495760303353734,22.59948255734648,1639117951024
11383,59.49581169604912,22.589737478777987,1639204351024
11383,59.48917500974457,22.596384144211502,1639290751024
11384,59.452972999999986,22.622075,1638081139024
11384,59.44745015241631,22.614296399272764,1638167539024
11384,59.44948144299417,22.62127232551584,1638253939024
11384,59.45948181470047,22.61987613532009,1638340339024
11384,59.45440305214686,22.629830525992325,1638426739024
11384,59.45885503960915,22.62884900841163,1638513139024
11384,59.46588063535768,22.631780653356383,1638513151024
11384,59.4620542519217,22.623961520876463,1638599551024
11384,59.465907754202135,22.62911247909756,1638685951024
11384,59.4702264671526,22.63031290677683,1638772351024
11384,59.463935882474516,22.642696013750584,1638858751024
11384,59.460421317759796,22.645991829184016,1638945151024
11384,59.47696174331179,22.639675428504795,1639031551024
11384,59.471842202523646,22.6467884923747,1639117951024
11384,59.468672979060386,22.650994655972475,1639204351024
11384,59.46328599886007,22.65678618660124,1639290751024
11385,59.452972999999986,22.622075,1638081139024
11385,59.44874393888864,22.631949150488325,1638167539024
11385,59.447459905148406,22.6359928358619,1638253939024
11385,59.45092310909331,22.631247199447547,1638340339024
11385,59.447142318925415,22.631529524477777,1638426739024
