tile,scene_id,hab_label,p_tab,datetime,date_key,month_key,region_key,frcnn_r50,frcnn_mb,frcnn_ssd
S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036_0000.jpg,S2A_MSIL2A_20220908T065631_R063_T39QXG_20220911T052036,0,0.1619015447669666,2022-09-08 06:56:31.024000+00:00,2022-09-08 06:56:31.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
S2B_MSIL2A_20220903T065629_R063_T39QXG_20220903T175254_0000.jpg,S2B_MSIL2A_20220903T065629_R063_T39QXG_20220903T175254,0,0.2078508141691596,2022-09-03 06:56:29.024000+00:00,2022-09-03 06:56:29.024,2022-09,T39QXG,0.6715758293867111,0.18440155684947968,0.5063762466112772
S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121_0000.jpg,S2A_MSIL2A_20220829T065641_R063_T39QXG_20240718T033121,0,0.143340843422288,2022-08-29 06:56:41.024000+00:00,2022-08-29 06:56:41.024,2022-08,T39QXG,0.35460705558458966,0.16225775579611457,0.4365438719590505
S2A_MSIL2A_20220829T065641_R063_T39QXG_20220830T225205_0000.jpg,S2A_MSIL2A_20220829T065641_R063_T39QXG_20220830T225205,0,0.2030812046139959,2022-08-29 06:56:41.024000+00:00,2022-08-29 06:56:41.024,2022-08,T39QXG,0.35460705558458966,0.16225775579611457,0.4365438719590505
S2B_MSIL2A_20220824T065619_R063_T39QXG_20220825T015302_0000.jpg,S2B_MSIL2A_20220824T065619_R063_T39QXG_20220825T015302,0,0.140705143113501,2022-08-24 06:56:19.024000+00:00,2022-08-24 06:56:19.024,2022-08,T39QXG,0.35460705558458966,0.16225775579611457,0.4365438719590505
S2A_MSIL2A_20220819T065641_R063_T39QXG_20240720T015827_0000.jpg,S2A_MSIL2A_20220819T065641_R063_T39QXG_20240720T015827,1,0.1920381787552024,2022-08-19 06:56:41.024000+00:00,2022-08-19 06:56:41.024,2022-08,T39QXG,0.35460705558458966,0.16225775579611457,0.4365438719590505
S2A_MSIL2A_20220819T065641_R063_T39QXG_20220819T215726_0000.jpg,S2A_MSIL2A_20220819T065641_R063_T39QXG_20220819T215726,1,0.2436174047624806,2022-08-19 06:56:41.024000+00:00,2022-08-19 06:56:41.024,2022-08,T39QXG,0.35460705558458966,0.16225775579611457,0.4365438719590505
S2B_MSIL2A_20220814T065629_R063_T39QXG_20240704T011425_0000.jpg,S2B_MSIL2A_20220814T065629_R063_T39QXG_20240704T011425,1,0.2035679548267583,2022-08-14 06:56:29.024000+00:00,2022-08-14 06:56:29.024,2022-08,T39QXG,0.35460705558458966,0.16225775579611457,0.4365438719590505
S2B_MSIL2A_20220814T065629_R063_T39QXG_20220814T151723_0000.jpg,S2B_MSIL2A_20220814T065629_R063_T39QXG_20220814T151723,1,0.3008547025507225,2022-08-14 06:56:29.024000+00:00,2022-08-14 06:56:29.024,2022-08,T39QXG,0.35460705558458966,0.16225775579611457,0.4365438719590505
S2B_MSIL2A_20230928T065649_R063_T39QXG_20241102T043937_0000.jpg,S2B_MSIL2A_20230928T065649_R063_T39QXG_20241102T043937,1,0.1893448843905689,2023-09-28 06:56:49.024000+00:00,2023-09-28 06:56:49.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2B_MSIL2A_20230928T065649_R063_T39QXG_20230928T122354_0000.jpg,S2B_MSIL2A_20230928T065649_R063_T39QXG_20230928T122354,1,0.3002077820930929,2023-09-28 06:56:49.024000+00:00,2023-09-28 06:56:49.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2A_MSIL2A_20230923T065621_R063_T39QXG_20241028T071613_0000.jpg,S2A_MSIL2A_20230923T065621_R063_T39QXG_20241028T071613,1,0.1120631848219328,2023-09-23 06:56:21.024000+00:00,2023-09-23 06:56:21.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2A_MSIL2A_20230923T065621_R063_T39QXG_20230923T121348_0000.jpg,S2A_MSIL2A_20230923T065621_R063_T39QXG_20230923T121348,1,0.1836467201626427,2023-09-23 06:56:21.024000+00:00,2023-09-23 06:56:21.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2B_MSIL2A_20230918T065629_R063_T39QXG_20241025T081232_0000.jpg,S2B_MSIL2A_20230918T065629_R063_T39QXG_20241025T081232,0,0.0676273461669999,2023-09-18 06:56:29.024000+00:00,2023-09-18 06:56:29.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2B_MSIL2A_20230918T065629_R063_T39QXG_20230918T153259_0000.jpg,S2B_MSIL2A_20230918T065629_R063_T39QXG_20230918T153259,0,0.2510095073671257,2023-09-18 06:56:29.024000+00:00,2023-09-18 06:56:29.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2A_MSIL2A_20230913T065631_R063_T39QXG_20241027T165012_0000.jpg,S2A_MSIL2A_20230913T065631_R063_T39QXG_20241027T165012,1,0.1183622583456351,2023-09-13 06:56:31.024000+00:00,2023-09-13 06:56:31.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2A_MSIL2A_20230913T065631_R063_T39QXG_20230913T132300_0000.jpg,S2A_MSIL2A_20230913T065631_R063_T39QXG_20230913T132300,1,0.2127146211919325,2023-09-13 06:56:31.024000+00:00,2023-09-13 06:56:31.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2B_MSIL2A_20230908T065629_R063_T39QXG_20241023T151834_0000.jpg,S2B_MSIL2A_20230908T065629_R063_T39QXG_20241023T151834,1,0.1633598755754688,2023-09-08 06:56:29.024000+00:00,2023-09-08 06:56:29.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2B_MSIL2A_20230908T065629_R063_T39QXG_20230908T143733_0000.jpg,S2B_MSIL2A_20230908T065629_R063_T39QXG_20230908T143733,1,0.2355708745579617,2023-09-08 06:56:29.024000+00:00,2023-09-08 06:56:29.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2A_MSIL2A_20230903T065631_R063_T39QXG_20241030T165920_0000.jpg,S2A_MSIL2A_20230903T065631_R063_T39QXG_20241030T165920,0,0.1124609929963281,2023-09-03 06:56:31.024000+00:00,2023-09-03 06:56:31.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2A_MSIL2A_20230903T065631_R063_T39QXG_20230903T134044_0000.jpg,S2A_MSIL2A_20230903T065631_R063_T39QXG_20230903T134044,0,0.1603888566487327,2023-09-03 06:56:31.024000+00:00,2023-09-03 06:56:31.024,2023-09,T39QXG,0.4849143028259278,0.30392205715179443,0.5406022220849991
S2B_MSIL2A_20230829T065629_R063_T39QXG_20241017T113451_0000.jpg,S2B_MSIL2A_20230829T065629_R063_T39QXG_20241017T113451,0,0.2104590533417611,2023-08-29 06:56:29.024000+00:00,2023-08-29 06:56:29.024,2023-08,T39QXG,0.9309780299663544,0.21653605252504343,0.531738817691803
S2B_MSIL2A_20230829T065629_R063_T39QXG_20230829T131134_0000.jpg,S2B_MSIL2A_20230829T065629_R063_T39QXG_20230829T131134,0,0.2102705741532141,2023-08-29 06:56:29.024000+00:00,2023-08-29 06:56:29.024,2023-08,T39QXG,0.9309780299663544,0.21653605252504343,0.531738817691803
S2A_MSIL2A_20230824T065631_R063_T39QXG_20241025T152112_0000.jpg,S2A_MSIL2A_20230824T065631_R063_T39QXG_20241025T152112,1,0.1961941401089729,2023-08-24 06:56:31.024000+00:00,2023-08-24 06:56:31.024,2023-08,T39QXG,0.9309780299663544,0.21653605252504343,0.531738817691803
S2A_MSIL2A_20230824T065631_R063_T39QXG_20230824T150407_0000.jpg,S2A_MSIL2A_20230824T065631_R063_T39QXG_20230824T150407,1,0.2687075543667636,2023-08-24 06:56:31.024000+00:00,2023-08-24 06:56:31.024,2023-08,T39QXG,0.9309780299663544,0.21653605252504343,0.531738817691803
S2A_MSIL2A_20240927T065641_R063_T39QXG_20240927T112652_0000.jpg,S2A_MSIL2A_20240927T065641_R063_T39QXG_20240927T112652,1,0.6625316588112938,2024-09-27 06:56:41.024000+00:00,2024-09-27 06:56:41.024,2024-09,T39QXG,0.749409057199955,0.22100927494466302,0.6889226585626602
S2B_MSIL2A_20240922T065619_R063_T39QXG_20240922T102739_0000.jpg,S2B_MSIL2A_20240922T065619_R063_T39QXG_20240922T102739,1,0.6580722498693315,2024-09-22 06:56:19.024000+00:00,2024-09-22 06:56:19.024,2024-09,T39QXG,0.749409057199955,0.22100927494466302,0.6889226585626602
S2B_MSIL2A_20240912T065619_R063_T39QXG_20240912T130211_0000.jpg,S2B_MSIL2A_20240912T065619_R063_T39QXG_20240912T130211,0,0.4836936331408759,2024-09-12 06:56:19.024000+00:00,2024-09-12 06:56:19.024,2024-09,T39QXG,0.749409057199955,0.22100927494466302,0.6889226585626602
S2A_MSIL2A_20240907T065621_R063_T39QXG_20240907T115459_0000.jpg,S2A_MSIL2A_20240907T065621_R063_T39QXG_20240907T115459,0,0.4780828441078014,2024-09-07 06:56:21.024000+00:00,2024-09-07 06:56:21.024,2024-09,T39QXG,0.749409057199955,0.22100927494466302,0.6889226585626602
S2B_MSIL2A_20240902T065629_R063_T39QXG_20240902T111143_0000.jpg,S2B_MSIL2A_20240902T065629_R063_T39QXG_20240902T111143,0,0.5476948018200042,2024-09-02 06:56:29.024000+00:00,2024-09-02 06:56:29.024,2024-09,T39QXG,0.749409057199955,0.22100927494466302,0.6889226585626602
